case_id,judgment_date,judgment_year,court_name,case_number,case_name,domain,n_chars,mu_F,mu_T,pi_V,pi_C,pi_H,pi_M,H_star,mu_total,pi_total,lambda_E,lambda_M,lambda_P,sa_survey,sa_stat,sa_norm,mu_LS,has_sa_any,post_minpou_2020,court_layer,period,pi_C_v2,mu_T_v2,pi_V_v2,pi_total_v2,mu_total_v2
092172_hanrei,2023-06-08,2023,日東京地方裁判所,,,civil,2592,0.0,0.38580246913580246,0.0,0.0,0.0,0.38580246913580246,0.0,0.38580246913580246,0.38580246913580246,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0,1,district,2020-2024,0.38580246913580246,3.0864197530864197,1.5432098765432098,2.314814814814815,3.0864197530864197
092211_hanrei,2016-08-09,2016,,,,civil,51295,0.0,0.019495077492933034,0.0,0.0,0.0,0.03899015498586607,0.0,0.019495077492933034,0.03899015498586607,0.0,0.9339622641509433,0.0660377358490566,0.019495077492933034,0.25343600740812944,0.03899015498586607,0.31192123988692855,1,0,unknown,2015-2019,0.25343600740812944,0.07798030997173214,0.3509113948727946,0.6433375572667902,0.07798030997173214
092318_hanrei,2023-05-12,2023,日東京地方裁判所,,,civil,3095,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8,0.2,0.0,0.0,0.0,0.0,0,1,district,2020-2024,0.0,0.0,0.32310177705977383,0.32310177705977383,0.0
092364_hanrei,2023-06-05,2023,地方裁判所,令和2年(ワ)第9135号,商標移転登録抹消登録等請求事件,commercial,8392,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.026315789473684213,0.9473684210526317,0.026315789473684213,0.0,0.23832221163012393,0.23832221163012393,0.47664442326024786,1,1,district,2020-2024,0.11916110581506197,0.11916110581506197,1.9065776930409915,2.0257387988560533,0.11916110581506197
092204_hanrei,2023-04-17,2023,地方裁判所,令和4年(ワ)第19646号,発信者情報開示請求事件,civil,8040,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.5,0.746268656716418,0.0,0.0,0.746268656716418,1,1,district,2020-2024,0.12437810945273632,0.12437810945273632,0.0,0.12437810945273632,0.12437810945273632
092168_hanrei,2023-02-14,2023,地方裁判所,令和3年(ワ)第27394号,発信者情報開示請求事件,civil,9443,0.0,0.0,0.0,0.0,0.0,0.1058985491898761,0.0,0.0,0.1058985491898761,0.0,0.6,0.3999999999999999,0.0,0.0,0.1058985491898761,0.1058985491898761,1,1,district,2020-2024,0.1058985491898761,0.0,0.0,0.2117970983797522,0.0
092167_hanrei,2023-02-07,2023,地方裁判所,令和4年(ワ)第18610号,商標権に基づく差止請求権不存在確認請求事件,commercial,6788,0.1473187978786093,0.0,0.0,0.0,0.8839127872716559,0.1473187978786093,0.0,0.1473187978786093,1.0312315851502651,0.4,0.4,0.2,0.0,0.0,0.0,0.0,0,1,district,2020-2024,0.1473187978786093,0.5892751915144372,0.2946375957572186,1.473187978786093,0.7365939893930464
092241_hanrei,2018-08-21,2018,地方裁判所,令和2年(行ウ)第323号,所得税更正処分等取消請求事件,administrative,39281,0.12728800183294722,0.07637280109976834,0.0,0.0,0.025457600366589447,0.05091520073317889,0.0,0.20366080293271555,0.07637280109976834,0.09433962264150943,0.8490566037735848,0.05660377358490566,0.0,0.10183040146635779,1.0437616150301672,1.145592016496525,1,0,district,2015-2019,0.3818640054988417,1.3237952190626512,2.698505638858481,3.156742445457091,1.4510832208955984
092308_hanrei,2023-05-30,2023,地方裁判所,令和4年(ワ)第23542号,発信者情報開示請求事件,civil,6103,0.16385384237260364,0.0,0.0,0.0,0.0,0.0,0.0,0.16385384237260364,0.0,0.0,1.0,0.0,2.293953793216451,0.0,0.0,2.293953793216451,1,1,district,2020-2024,0.16385384237260364,0.16385384237260364,0.0,0.16385384237260364,0.3277076847452073
092228_hanrei,2019-01-28,2019,,平成31年(け)第2号,,civil,12536,0.0,0.0,0.0,0.0,0.0,0.0797702616464582,0.0,0.0,0.0797702616464582,0.19999999999999998,0.7333333333333334,0.06666666666666667,0.0,0.0797702616464582,0.0,0.0797702616464582,1,0,unknown,2015-2019,0.7179323548181238,0.4786215698787492,0.7179323548181238,1.5156349712827057,0.4786215698787492
092331_hanrei,2023-09-04,2023,最高裁判所第一小法廷,令和5年(行ヒ)第143号,,administrative,2797,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0,1,supreme,2020-2024,4.647836968180193,0.0,0.7150518412584912,5.362888809438684,0.0
092257_hanrei,2023-06-22,2023,,,,civil,17462,0.11453441759248655,0.0,0.05726720879624327,0.05726720879624327,0.11453441759248655,0.11453441759248655,0.11453441759248655,0.11453441759248655,0.3436032527774596,0.052631578947368425,0.052631578947368425,0.8947368421052632,0.0,0.9162753407398924,0.11453441759248655,1.030809758332379,1,1,unknown,2020-2024,0.28633604398121637,1.8325506814797847,3.951437406940786,4.466842286106976,1.9470850990722712
092259_hanrei,2023-02-22,2023,地方裁判所,令和3年(ワ)第19847号,損害賠償請求事件,civil,38918,0.025695051133151754,0.0,0.025695051133151754,0.0,0.0,0.025695051133151754,0.0,0.025695051133151754,0.05139010226630351,0.0,0.9146341463414634,0.08536585365853659,0.0,0.4882059715298833,0.0,0.4882059715298833,1,1,district,2020-2024,0.07708515339945526,1.567398119122257,0.5909861760624904,0.6937663805950973,1.5930931702554088
092355_hanrei,2023-07-03,2023,知的財産高等裁判所,令和4年(行ケ)第10132号,審決取消請求事件,commercial,22999,0.0,0.0,0.0,0.0,0.043480151310926564,0.0,0.043480151310926564,0.0,0.043480151310926564,0.0,0.25,0.75,0.0,0.0,0.0,0.0,0,1,ip_high,2020-2024,0.043480151310926564,0.0,0.1304404539327797,0.2174007565546328,0.0
092357_hanrei,2023-07-05,2023,地方裁判所,令和4年(ワ)第18722号,発信者情報開示請求事件,civil,5197,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.38483740619588225,0.0,0.0,0.38483740619588225,1,1,district,2020-2024,0.19241870309794112,0.0,0.0,0.19241870309794112,0.0
092361_hanrei,2023-09-13,2023,最高裁判所第一小法廷,令和5年(あ)第134号,傷害致死、傷害、証拠隠滅教唆被告事件,criminal,694,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.3,0.2,0.0,0.0,0.0,0.0,0,1,supreme,2020-2024,0.0,0.0,0.0,0.0,0.0
092195_hanrei,2023-05-15,2023,知的財産高等裁判所,令和5年(行ケ)第10005号,審決取消請求事件,commercial,14540,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7419354838709677,0.25806451612903225,0.0,0.0,0.1375515818431912,0.1375515818431912,1,1,ip_high,2020-2024,0.0687757909215956,0.0,0.1375515818431912,0.2063273727647868,0.0
092161_hanrei,2023-06-01,2023,原審・大阪地方裁判所,令和5年(ネ)第10030号,特許権移転登録手続請求控訴事件,commercial,7589,0.2635393332454869,0.0,0.0,0.0,0.0,0.13176966662274345,0.0,0.2635393332454869,0.13176966662274345,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0,1,district,2020-2024,0.13176966662274345,0.9223876663592041,0.9223876663592041,1.185926999604691,1.185926999604691
092185_hanrei,2023-04-25,2023,知的財産高等裁判所,令和4年(行ケ)第10099号,審決取消請求事件,commercial,35818,0.11167569378524764,0.0,0.0,0.0,0.0,0.0,0.0,0.11167569378524764,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0,1,ip_high,2020-2024,0.02791892344631191,0.05583784689262382,0.2512703110168072,0.2791892344631191,0.16751354067787144
092230_hanrei,2023-07-12,2023,,,,civil,1086,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.3,0.2,0.0,0.0,0.0,0.0,0,1,unknown,2020-2024,0.0,0.0,0.9208103130755064,0.9208103130755064,0.0
092232_hanrei,2022-12-13,2022,地方裁判所,令和4年(ワ)第9150号,不正競争行為差止等請求事件,civil,11093,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.22448979591836737,0.7755102040816326,0.0,0.0,0.0,0.0,0,1,district,2020-2024,0.0,0.0,0.6310285765798251,0.6310285765798251,0.0
092313_hanrei,2023-05-15,2023,東京地方裁判所,令和4年(ネ)第10063号,不正競争行為差止等請求控訴事件,civil,30532,0.06550504388837941,0.0,0.032752521944189705,0.0,0.13101008777675882,0.16376260972094853,0.032752521944189705,0.06550504388837941,0.32752521944189705,0.0392156862745098,0.6470588235294117,0.3137254901960784,0.0,0.2292676536093279,0.32752521944189705,0.5567928730512249,1,1,district,2020-2024,0.26202017555351764,0.16376260972094853,1.4083584436001573,1.9651513166513823,0.22926765360932794
092214_hanrei,2022-05-27,2022,,,,civil,9848,0.0,0.0,0.0,0.0,0.0,0.10154346060113728,0.0,0.0,0.10154346060113728,0.0,0.0,1.0,0.0,0.30463038180341184,0.10154346060113728,0.4061738424045491,1,1,unknown,2020-2024,0.6092607636068237,0.20308692120227456,1.2185215272136474,1.9293257514216084,0.20308692120227456
092369_hanrei,2023-01-27,2023,,,,civil,3058,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8888888888888888,0.1111111111111111,0.0,0.0,0.0,0.0,0,1,unknown,2020-2024,0.3270111183780249,0.0,2.616088947024199,2.943100065402224,0.0
092169_hanrei,2023-02-14,2023,地方裁判所,令和3年(ワ)第33045号,発信者情報開示請求事件,civil,15956,0.12534469791927802,0.0,0.0,0.0,0.0,0.06267234895963901,0.0,0.12534469791927802,0.06267234895963901,0.25,0.5,0.25,0.31336174479819506,0.0,0.0,0.31336174479819506,1,1,district,2020-2024,0.06267234895963901,0.06267234895963901,0.0,0.12534469791927802,0.18801704687891702
092314_hanrei,2023-06-15,2023,知的財産高等裁判所,令和4年(行ケ)第10115号,特許取消決定取消請求事件,commercial,42131,0.142412950084261,0.0,0.0,0.0,0.0,0.0712064750421305,0.0,0.142412950084261,0.0712064750421305,0.9090909090909091,0.0,0.0909090909090909,0.0,0.0,0.0,0.0,0,1,ip_high,2020-2024,0.023735491680710166,0.023735491680710166,0.18988393344568133,0.284825900168522,0.16614844176497118
092170_hanrei,2023-06-27,2023,最高裁判所第三小法廷,令和4年(行ヒ)第274号,懲戒免職処分取消、退職手当支給制限処分取消請求事件,administrative,5558,0.35984166966534725,0.0,0.0,0.0,0.17992083483267363,0.0,0.17992083483267363,0.35984166966534725,0.17992083483267363,0.0,0.16666666666666669,0.8333333333333334,0.0,0.0,0.0,0.0,0,1,supreme,2020-2024,2.878733357322778,0.0,1.6192875134940625,4.677941705649514,0.35984166966534725
092323_hanrei,2023-06-29,2023,大阪高等裁判所,令和4年(行コ)第164号,固定資産税及び都市計画税賦課決定処分取消請求控訴事件,administrative,10666,0.09375585974123382,0.0,0.0,0.0,0.0,0.0,0.0,0.09375585974123382,0.0,0.0,1.0,0.0,0.0,0.09375585974123382,0.0,0.09375585974123382,1,1,high,2020-2024,0.2812675792237015,0.3750234389649353,0.09375585974123382,0.3750234389649353,0.4687792987061691
092315_hanrei,2023-06-22,2023,知的財産高等裁判所,令和4年(行ケ)第10108号,審決取消請求事件,commercial,33868,0.029526396598559112,0.0,0.0,0.0,0.0,0.0,0.0,0.029526396598559112,0.0,0.0,0.0,1.0,0.0,0.3247903625841502,0.2362111727884729,0.5610015353726231,1,1,ip_high,2020-2024,0.029526396598559112,0.029526396598559112,0.0,0.029526396598559112,0.059052793197118224
092173_hanrei,2023-04-12,2023,,,,civil,2863,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.3,0.2,0.0,0.0,0.0,0.0,0,1,unknown,2020-2024,0.0,0.0,0.6985679357317499,0.6985679357317499,0.0
092207_hanrei,2020-10-27,2020,,,,civil,34751,0.028776150326609306,0.28776150326609307,0.0,0.0,0.0,0.028776150326609306,0.0,0.31653765359270236,0.028776150326609306,0.0,0.6923076923076923,0.3076923076923077,0.028776150326609306,0.05755230065321861,0.05755230065321861,0.14388075163304653,1,1,unknown,2020-2024,0.08632845097982791,2.5610773790682284,0.5179707058789675,0.6330753071854047,2.589853529394838
092260_hanrei,2023-02-10,2023,地方裁判所,令和3年(ワ)第6147号,特許権侵害差止等請求事件,commercial,25530,0.03916960438699569,0.0,0.0,0.0,0.07833920877399138,0.0,0.0,0.03916960438699569,0.07833920877399138,0.09090909090909091,0.7272727272727273,0.18181818181818182,0.0,0.07833920877399138,0.03916960438699569,0.11750881316098707,1,1,district,2020-2024,0.03916960438699569,0.03916960438699569,0.19584802193497847,0.3133568350959655,0.07833920877399138
092268_hanrei,2023-04-28,2023,地方裁判所,令和4年(ワ)第9716号,特許権侵害差止請求事件,commercial,37693,0.026530124956888546,0.07959037487066564,0.0,0.0,0.10612049982755418,0.0,0.05306024991377709,0.10612049982755418,0.10612049982755418,0.18181818181818182,0.0,0.8181818181818182,0.0,0.05306024991377709,0.05306024991377709,0.10612049982755418,1,1,district,2020-2024,0.026530124956888546,0.15918074974133128,0.21224099965510837,0.3448916244395511,0.18571087469821984
092217_hanrei,2023-05-30,2023,知的財産高等裁判所,令和4年(行ケ)第10111号,審決取消請求事件,commercial,31582,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4166666666666667,0.0,0.5833333333333334,0.0,0.0,0.03166360585143436,0.03166360585143436,1,1,ip_high,2020-2024,0.03166360585143436,0.06332721170286872,0.09499081755430308,0.12665442340573743,0.06332721170286872
092179_hanrei,2023-04-24,2023,原審・東京地方裁判所,令和5年(ネ)第10007号,損害賠償請求控訴事件,civil,7069,0.0,0.0,0.0,0.0,0.0,0.14146272457207526,0.0,0.0,0.14146272457207526,1.0,0.0,0.0,0.0,1.8390154194369783,0.2829254491441505,2.1219408685811287,1,1,district,2020-2024,0.14146272457207526,0.14146272457207526,0.2829254491441505,0.565850898288301,0.14146272457207526
092194_hanrei,2023-06-06,2023,日東京地方裁判所,,,civil,1322,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0,1,district,2020-2024,0.0,0.0,0.75642965204236,0.75642965204236,0.0
092344_hanrei,2023-07-27,2023,広島高等裁判所,令和4年(わ)第119号,,criminal,6880,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6666666666666667,0.33333333333333337,0.0,0.0,0.0,0.0,0,1,high,2020-2024,0.14534883720930233,0.436046511627907,0.5813953488372093,0.7267441860465117,0.436046511627907
092197_hanrei,2022-12-14,2022,地方裁判所,平成26年(行ウ)第34号,生活保護基準引下げ違憲処分取消等請求事件,administrative,69210,0.08669267446900737,0.0,0.07224389539083947,0.05779511631267158,0.0,0.043346337234503686,0.0,0.08669267446900737,0.17338534893801474,0.03968253968253968,0.1111111111111111,0.8492063492063492,0.14448779078167895,2.152868082647016,0.043346337234503686,2.3407022106631987,1,1,district,2020-2024,3.29432162982228,1.0403120936280885,6.025140875596012,9.362808842652795,1.1270047680970958
092325_hanrei,2023-06-13,2023,知的財産高等裁判所,令和5年(行ケ)第10007号,審決取消請求事件,commercial,30604,0.16337733629590903,0.0,0.0,0.0,0.0,0.09802640177754542,0.0,0.16337733629590903,0.09802640177754542,0.02702702702702703,0.21621621621621623,0.7567567567567567,0.0,0.0,0.32675467259181806,0.32675467259181806,1,1,ip_high,2020-2024,0.06535093451836362,0.13070186903672723,0.26140373807345446,0.42478107436936346,0.29407920533263626
092334_hanrei,2023-07-03,2023,地方裁判所,令和4年(ワ)第9660号,債務不存在確認請求事件,civil,8083,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.12371644191513052,0.0,0.0,0.12371644191513052,1,1,district,2020-2024,0.12371644191513052,0.0,0.8660150934059136,0.9897315353210442,0.0
092216_hanrei,2023-05-08,2023,地方裁判所,令和2年(ワ)第12387号,実験装置使用差止等請求事件,civil,17655,0.05664117813650524,0.0,0.0,0.0,0.05664117813650524,0.0,0.05664117813650524,0.05664117813650524,0.05664117813650524,0.0,0.9574468085106382,0.0425531914893617,0.0,0.11328235627301048,0.22656471254602095,0.33984706881903143,1,1,district,2020-2024,0.05664117813650524,0.05664117813650524,0.5664117813650524,0.679694137638063,0.11328235627301048
092165_hanrei,2023-02-20,2023,地方裁判所,令和4年(ワ)第26211号,損害賠償請求事件,civil,922,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.3,0.2,0.0,2.1691973969631237,0.0,2.1691973969631237,1,1,district,2020-2024,1.0845986984815619,0.0,1.0845986984815619,2.1691973969631237,0.0
092222_hanrei,2023-01-26,2023,,,,civil,16164,0.24746349913387775,0.061865874783469436,0.0,0.0,0.0,0.061865874783469436,0.0,0.30932937391734716,0.061865874783469436,0.16666666666666669,0.5,0.33333333333333337,0.0,0.8042563721851027,0.0,0.8042563721851027,1,1,unknown,2020-2024,0.061865874783469436,8.661222469685722,2.8458302400395943,2.969561989606533,8.908685968819599
092316_hanrei,2023-05-30,2023,,,,civil,48282,0.06213495712687958,0.041423304751253054,0.08284660950250611,0.020711652375626527,0.31067478563439793,0.0,0.2692514808831449,0.10355826187813263,0.41423304751253054,0.06944444444444445,0.013888888888888888,0.9166666666666667,0.6627728760200489,0.49707965701503665,0.10355826187813263,1.263410794913218,1,1,unknown,2020-2024,0.8077544426494345,0.8284660950250611,2.4646866326995567,3.5831158609833893,0.8906010521519406
092198_hanrei,2023-03-14,2023,地方裁判所,平成30年(ワ)第1654号,損害賠償等請求事件,civil,51747,0.03864958355073724,0.0,0.0,0.0,0.0,0.03864958355073724,0.0,0.03864958355073724,0.03864958355073724,0.0,0.9103448275862069,0.0896551724137931,0.03864958355073724,0.2705470848551607,0.0,0.30919666840589793,1,1,district,2020-2024,0.03864958355073724,0.19324791775368622,0.19324791775368622,0.2705470848551607,0.23189750130442346
092208_hanrei,2023-07-20,2023,最高裁判所第一小法廷,令和4年(受)第1293号,地位確認等請求事件,civil,5377,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2857142857142857,0.7142857142857143,0.0,0.0,0.3719546215361726,0.0,0.3719546215361726,1,1,supreme,2020-2024,0.0,0.0,1.6737957969127766,1.6737957969127766,0.0
092348_hanrei,2023-04-21,2023,地方裁判所,令和2年(ワ)第13317号,特許権侵害損害賠償等請求事件,commercial,60389,0.0,0.03311861431717697,0.0,0.0,0.13247445726870788,0.016559307158588485,0.0,0.03311861431717697,0.14903376442729638,0.30000000000000004,0.55,0.15000000000000002,0.0,0.18215237874447332,0.0,0.18215237874447332,1,1,district,2020-2024,0.03311861431717697,0.3477454503303582,0.39742337180612364,0.579575750550597,0.3477454503303582
092354_hanrei,2023-07-06,2023,地方裁判所,令和5年(ワ)第70294号,発信者情報開示請求事件,civil,3302,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.3,0.2,0.0,0.0,0.0,0.0,0,1,district,2020-2024,0.6056935190793459,0.0,0.0,0.6056935190793459,0.0
092200_hanrei,2023-03-08,2023,地方裁判所,令和4年(ワ)第83号,損害賠償請求事件,civil,15176,0.06589351607801792,0.0,0.0,0.0,0.06589351607801792,0.0,0.06589351607801792,0.06589351607801792,0.06589351607801792,0.07142857142857144,0.07142857142857144,0.8571428571428572,0.0,0.4612546125461255,0.06589351607801792,0.5271481286241434,1,1,district,2020-2024,0.9884027411702688,0.19768054823405376,1.6473379019504482,2.701634159198735,0.2635740643120717
092328_hanrei,2023-06-29,2023,知的財産高等裁判所,令和4年(行ケ)第10100号,審決取消請求事件,commercial,29616,0.0,0.0,0.0,0.0,0.0,0.0337655321447866,0.0,0.0,0.0337655321447866,1.0,0.0,0.0,0.0,0.4051863857374392,0.0,0.4051863857374392,1,1,ip_high,2020-2024,0.0337655321447866,0.37142085359265264,0.2025931928687196,0.2701242571582928,0.37142085359265264
092322_hanrei,2020-03-31,2020,,,,civil,33966,0.0588824118235883,0.0,0.0,0.0,0.0,0.1177648236471766,0.0,0.0588824118235883,0.1177648236471766,0.0,0.9801980198019802,0.019801980198019806,0.0,0.35329447094152977,0.0,0.35329447094152977,1,0,unknown,2020-2024,0.08832361773538244,0.9126773832656185,0.7065889418830595,0.9126773832656185,0.9715597950892069
092347_hanrei,2023-09-11,2023,最高裁判所第一小法廷,令和4年(あ)第125号,被告人Aに対する脅迫、被告人Bに対する強要未遂被告事件,criminal,8694,0.23004370830457788,0.0,0.0,0.0,0.0,0.0,0.0,0.23004370830457788,0.0,0.9090909090909091,0.09090909090909091,0.0,0.0,0.0,0.23004370830457788,0.23004370830457788,1,1,supreme,2020-2024,0.11502185415228894,0.3450655624568668,0.11502185415228894,0.23004370830457788,0.5751092707614447
092423_hanrei,2023-07-14,2023,地方裁判所,令和4年(ワ)第24085号,発信者情報開示請求事件,civil,10913,0.0,0.0,0.0,0.0,0.0,0.09163383121048291,0.0,0.0,0.09163383121048291,0.3333333333333333,0.6666666666666666,0.0,0.7330706496838633,0.0,0.0,0.7330706496838633,1,1,district,2020-2024,0.09163383121048291,0.0,0.09163383121048291,0.2749014936314487,0.0
092421_hanrei,2023-10-11,2023,最高裁判所第一小法廷,令和4年(あ)第655号,住居侵入、殺人、死体遺棄被告事件,criminal,1993,1.0035122930255895,0.0,0.0,0.0,0.0,0.0,0.0,1.0035122930255895,0.0,1.0,0.0,0.0,0.0,0.5017561465127948,0.0,0.5017561465127948,1,1,supreme,2020-2024,0.5017561465127948,0.0,0.0,0.5017561465127948,1.0035122930255895
